edge_id,length
:164976557_15,2.34
:164976557_22,8.54
:164976557_23,2.34
:164976560_0,3.83
:164976560_1,3.94
:164976560_2,2.34
:164976560_6,2.34
:164976560_3,3.80
:164976560_4,2.15
:164976560_5,2.34
:164976560_7,2.34
:164976561_0,9.03
:164976561_1,14.52
:164976561_2,6.00
:164976561_3,2.34
:164976561_16,8.28
:164976561_17,2.34
:164976561_4,9.18
:164976561_5,14.52
:164976561_6,6.07
:164976561_7,2.34
:164976561_18,8.26
:164976561_19,2.34
:164976561_8,9.03
:164976561_9,14.46
:164976561_10,5.91
:164976561_11,2.34
:164976561_20,8.36
:164976561_21,2.34
:164976561_12,9.15
:164976561_13,14.45
:164976561_14,5.80
:164976561_15,2.34
:164976561_22,8.36
:164976561_23,2.34
:164978022_0,11.51
:164978022_2,3.51
:164978022_3,2.34
:164978022_8,11.10
:164978022_9,2.34
:164978022_4,9.04
:164978022_5,11.31
:164978022_7,2.34
:164978022_10,2.34
:164978023_0,10.74
:164978023_2,2.34
:164978023_8,2.34
:164978023_3,8.79
:164978023_4,14.42
:164978023_5,10.72
:164978023_7,2.34
:164978023_9,2.34
:164978024_0,37.50
:164978024_1,25.57
:164978024_2,2.50
:164978024_11,10.68
:164978024_12,2.18
:164978024_3,30.85
:164978024_4,31.26
:164978024_5,17.04
:164978024_6,2.56
:164978024_13,2.11
:164978024_7,9.03
:164978024_8,36.49
:164978024_9,37.00
:164978024_10,2.34
:164978024_14,2.34
:164978026_0,14.49
:164978026_1,14.49
:164982188_0,7.69
:164982188_1,8.01
:164984547_0,8.96
:164984547_1,11.03
:164984547_2,11.07
:164984547_3,4.22
:164984547_4,4.70
:164984548_0,9.03
:164984548_1,11.22
:164984548_2,11.22
:164984548_3,4.31
:164984548_4,4.72
:164984550_0,8.97
:164984550_1,11.07
:164984550_2,11.07
:164984550_3,4.17
:164984550_4,4.74
:164984551_0,11.19
:164984551_1,9.03
:164984552_0,11.21
:164984552_1,4.28
:164984552_2,4.76
:164984554_0,9.43
:164984554_1,7.80
:164984554_2,1.14
:164984554_3,1.19
:164984554_4,6.67
:164984554_5,3.48
:164984555_0,9.03
:164984555_1,11.26
:164984555_2,11.26
:164984555_3,4.33
:164984555_4,4.71
:164984558_0,8.97
:164984558_1,11.02
:164984558_2,11.02
:164984558_3,4.21
:164984558_4,4.73
:164984559_0,9.01
:164984559_1,11.14
:164984561_0,8.96
:164984561_1,10.96
:164984561_2,10.96
:164984561_3,4.18
:164984561_4,4.75
:164984563_0,10.47
:164984563_1,13.94
:164984563_2,14.89
:164984563_3,2.58
:164984563_12,2.09
:164984563_4,9.75
:164984563_5,15.98
:164984563_6,14.81
:164984563_7,10.44
:164984563_8,9.88
:164984563_9,13.65
:164984563_10,12.62
:164984563_11,4.67
:164985078_0,11.29
:164985078_1,4.34
:164985078_4,4.69
:164985078_2,9.03
:164985078_3,11.29
:164985079_0,9.03
:164985079_1,11.20
:164988074_0,9.04
:164988074_1,14.59
:164988074_2,14.50
:164988074_3,4.67
:164988074_4,9.60
:164988074_5,14.69
:164988074_6,6.00
:164988074_7,2.34
:164988074_16,8.28
:164988074_17,2.34
:164988074_8,9.03
:164988074_9,14.73
:164988074_10,14.42
:164988074_11,4.67
:164988074_12,9.31
:164988074_13,14.65
:164988074_14,5.87
:164988074_15,2.34
:164988074_18,8.54
:164988074_19,2.34
:164988076_0,9.05
:164988076_1,14.41
:164988076_2,11.73
:164988076_3,11.23
:164988076_4,4.04
:164988076_5,2.34
:164988076_9,7.71
:164988076_10,2.34
:164988076_6,9.03
:164988076_7,11.23
:164988076_8,2.34
:164988076_11,2.34
:164988077_0,9.24
:164988077_1,11.34
:164988077_2,2.34
:164988077_9,2.34
:164988077_3,9.03
:164988077_4,14.47
:164988077_5,11.83
:164988077_6,11.34
:164988077_7,4.08
:164988077_8,2.34
:164988077_10,7.71
:164988077_11,2.34
:164988078_0,9.03
:164988078_1,11.73
:164988078_2,11.16
:164988078_3,2.34
:164988078_6,2.34
:164988078_4,11.07
:164988078_5,2.34
:164988078_7,2.34
:164988080_0,9.03
:164988080_1,14.23
:164988080_2,4.67
:164988080_3,9.10
:164988080_4,14.42
:164988080_5,2.34
:164988080_9,2.34
:164988080_6,14.45
:164988080_7,5.98
:164988080_8,2.34
:164988080_10,8.28
:164988080_11,2.34
:164988081_0,14.45
:164988081_1,5.94
:164988081_2,2.34
:164988081_9,8.31
:164988081_10,2.34
:164988081_3,9.17
:164988081_4,14.31
:164988081_5,4.67
:164988081_6,9.03
:164988081_7,14.42
:164988081_8,2.34
:164988081_11,2.34
:164988761_0,9.06
:164988761_1,14.40
:164988761_2,9.03
:164988761_3,2.56
:164988761_4,2.12
:164990038_0,9.03
:164990038_1,14.43
:164990038_2,14.24
:164990038_3,4.67
:164990038_4,9.11
:164990038_5,14.42
:164990038_6,5.85
:164990038_7,2.34
:164990038_16,8.32
:164990038_17,2.34
:164990038_8,9.05
:164990038_9,14.49
:164990038_10,14.24
:164990038_11,4.67
:164990038_12,9.10
:164990038_13,14.47
:164990038_14,6.01
:164990038_15,2.34
:164990038_18,8.27
:164990038_19,2.34
:164991623_0,9.04
:164991623_1,14.34
:164991623_2,4.67
:164991623_3,9.52
:164991623_4,14.43
:164991623_5,2.34
:164991623_9,2.34
:164991623_6,14.43
:164991623_7,5.96
:164991623_8,2.34
:164991623_10,8.60
:164991623_11,2.34
:164992510_0,13.92
:164992510_1,2.56
:164992510_4,2.12
:164992510_2,8.86
:164992510_3,2.08
:164992510_5,2.59
:164993194_0,9.06
:164993194_1,14.42
:164993194_2,5.88
:164993194_3,2.34
:164993194_16,8.34
:164993194_17,2.34
:164993194_4,9.11
:164993194_5,14.47
:164993194_6,14.22
:164993194_7,4.67
:164993194_8,9.05
:164993194_9,14.45
:164993194_10,5.99
:164993194_11,2.34
:164993194_18,8.24
:164993194_19,2.34
:164993194_12,9.03
:164993194_13,14.42
:164993194_14,14.22
:164993194_15,4.67
:164997448_0,4.67
:164997450_0,10.33
:164997450_1,14.25
:164997450_2,11.62
:164997450_3,11.27
:164997450_4,2.48
:164997450_5,1.93
:164997450_6,9.14
:164997450_7,2.74
:164997451_0,10.29
:164997451_1,11.46
:164997451_2,14.42
:164997451_3,11.77
:164997451_4,3.64
:164997451_5,2.20
:164997451_6,8.15
:164997451_7,2.48
:164997452_0,10.67
:164997452_1,14.57
:164997452_2,6.12
:164997452_3,2.34
:164997452_12,8.14
:164997452_13,2.34
:164997452_4,9.04
:164997452_5,14.64
:164997452_6,14.27
:164997452_7,2.56
:164997452_14,2.11
:164997452_8,9.03
:164997452_9,14.45
:164997452_10,4.86
:164997452_11,2.34
:164997452_15,8.09
:164997452_16,2.34
:164997454_0,9.03
:164997454_1,14.41
:164997454_2,5.92
:164997454_3,2.34
:164997454_16,8.29
:164997454_17,2.34
:164997454_4,9.06
:164997454_5,14.41
:164997454_6,14.18
:164997454_7,4.67
:164997454_8,9.03
:164997454_9,14.42
:164997454_10,5.94
:164997454_11,2.34
:164997454_18,8.26
:164997454_19,2.34
:164997454_12,9.06
:164997454_13,14.43
:164997454_14,14.22
:164997454_15,4.67
:164997455_0,9.03
:164997455_1,14.68
:164997455_2,4.67
:164997455_3,9.22
:164997455_4,14.62
:164997455_6,11.79
:164997455_7,14.57
:164997455_8,12.13
:164997455_9,4.67
:164997458_0,9.07
:164997458_1,14.44
:164997458_2,11.73
:164997458_3,11.26
:164997458_4,4.03
:164997458_5,2.34
:164997458_9,7.77
:164997458_10,2.34
:164997458_6,9.03
:164997458_7,11.28
:164997458_8,2.34
:164997458_11,2.34
:164997460_0,9.09
:164997460_1,14.57
:164997460_2,14.28
:164997460_3,4.67
:164997460_4,9.11
:164997460_5,14.47
:164997460_6,6.01
:164997460_7,2.34
:164997460_16,8.30
:164997460_17,2.34
:164997460_8,9.03
:164997460_9,14.46
:164997460_10,14.26
:164997460_11,4.67
:164997460_12,9.16
:164997460_13,14.43
:164997460_14,5.83
:164997460_15,2.34
:164997460_18,8.35
:164997460_19,2.34
:164997462_0,9.03
:164997462_1,14.48
:164997462_2,5.96
:164997462_3,2.34
:164997462_16,8.31
:164997462_17,2.34
:164997462_4,9.13
:164997462_5,14.46
:164997462_6,14.21
:164997462_7,4.67
:164997462_8,9.03
:164997462_9,14.49
:164997462_10,5.95
:164997462_11,2.34
:164997462_18,8.34
:164997462_19,2.34
:164997462_12,9.20
:164997462_13,14.51
:164997462_14,14.28
:164997462_15,4.67
:164997463_0,9.03
:164997463_1,14.93
:164997463_2,14.53
:164997463_3,4.67
:164997463_4,9.43
:164997463_5,14.81
:164997463_6,6.07
:164997463_7,2.34
:164997463_16,8.58
:164997463_17,2.34
:164997463_8,9.04
:164997463_9,14.61
:164997463_10,14.64
:164997463_11,4.67
:164997463_12,9.82
:164997463_13,14.75
:164997463_14,5.82
:164997463_15,2.34
:164997463_18,8.36
:164997463_19,2.34
:164997466_0,9.03
:164997466_1,14.46
:164997466_3,5.27
:164997466_4,2.34
:164997466_18,11.68
:164997466_19,2.34
:164997466_5,9.20
:164997466_6,20.83
:164997466_7,7.83
:164997466_8,2.34
:164997466_20,9.02
:164997466_21,2.34
:164997466_9,9.07
:164997466_10,14.58
:164997466_12,5.33
:164997466_13,2.34
:164997466_22,11.57
:164997466_23,2.34
:164997466_14,9.08
:164997466_15,20.85
:164997466_16,7.91
:164997466_17,2.34
:164997466_24,9.04
:164997466_25,2.34
:164997467_0,9.03
:164997467_1,14.44
:164997467_2,14.27
:164997467_3,4.67
:164997467_4,9.16
:164997467_5,14.44
:164997467_6,5.85
:164997467_7,2.34
:164997467_16,8.32
:164997467_17,2.34
:164997467_8,9.03
:164997467_9,14.51
:164997467_10,14.26
:164997467_11,4.67
:164997467_12,9.12
:164997467_13,14.49
:164997467_14,6.01
:164997467_15,2.34
:164997467_18,8.29
:164997467_19,2.34
:164997468_0,9.03
:164997468_1,14.46
:164997468_2,14.23
:164997468_3,4.67
:164997468_4,9.09
:164997468_5,14.45
:164997468_6,5.96
:164997468_7,2.34
:164997468_16,8.29
:164997468_17,2.34
:164997468_8,9.03
:164997468_9,14.43
:164997468_10,14.24
:164997468_11,4.67
:164997468_12,9.12
:164997468_13,14.44
:164997468_14,5.90
:164997468_15,2.34
:164997468_18,8.28
:164997468_19,2.34
:164997469_0,9.10
:164997469_1,14.44
:164997469_2,5.93
:164997469_3,2.34
:164997469_16,8.27
:164997469_17,2.34
:164997469_4,9.03
:164997469_5,14.44
:164997469_6,14.23
:164997469_7,4.67
:164997469_8,9.08
:164997469_9,14.44
:164997469_10,5.93
:164997469_11,2.34
:164997469_18,8.29
:164997469_19,2.34
:164997469_12,9.03
:164997469_13,14.43
:164997469_14,14.23
:164997469_15,4.67
:164997471_0,9.03
:164997471_1,14.49
:164997471_2,5.74
:164997471_3,2.34
:164997471_16,8.61
:164997471_17,2.34
:164997471_4,9.39
:164997471_5,14.53
:164997471_6,6.02
:164997471_7,2.34
:164997471_18,8.23
:164997471_19,2.34
:164997471_8,9.10
:164997471_9,14.68
:164997471_10,6.25
:164997471_11,2.34
:164997471_20,8.06
:164997471_21,2.34
:164997471_12,9.06
:164997471_13,14.46
:164997471_14,5.82
:164997471_15,2.34
:164997471_22,8.50
:164997471_23,2.34
:164997472_0,9.16
:164997472_1,14.53
:164997472_2,6.06
:164997472_3,2.34
:164997472_16,8.31
:164997472_17,2.34
:164997472_4,9.04
:164997472_5,14.46
:164997472_6,14.30
:164997472_7,4.67
:164997472_8,9.22
:164997472_9,14.46
:164997472_10,5.80
:164997472_11,2.34
:164997472_18,8.36
:164997472_19,2.34
:164997472_12,9.05
:164997472_13,14.58
:164997472_14,14.30
:164997472_15,4.67
:164997473_0,9.64
:164997473_1,14.62
:164997473_2,5.96
:164997473_3,2.34
:164997473_16,8.29
:164997473_17,2.34
:164997473_4,9.14
:164997473_5,14.90
:164997473_6,6.13
:164997473_7,2.34
:164997473_18,8.30
:164997473_19,2.34
:164997473_8,9.17
:164997473_9,14.59
:164997473_10,5.89
:164997473_11,2.34
:164997473_20,8.60
:164997473_21,2.34
:164997473_12,9.04
:164997473_13,14.56
:164997473_14,5.94
:164997473_15,2.34
:164997473_22,8.53
:164997473_23,2.34
:164997474_0,10.10
:164997474_1,15.01
:164997474_2,5.84
:164997474_3,2.34
:164997474_16,8.60
:164997474_17,2.34
:164997474_4,9.04
:164997474_5,15.11
:164997474_6,14.83
:164997474_7,4.67
:164997474_8,9.97
:164997474_9,15.07
:164997474_10,6.08
:164997474_11,2.34
:164997474_18,8.62
:164997474_19,2.34
:164997474_12,9.05
:164997474_13,14.96
:164997474_14,14.87
:164997474_15,4.67
:164997475_0,9.49
:164997475_1,14.93
:164997475_2,14.67
:164997475_3,4.67
:164997475_4,9.05
:164997475_5,14.95
:164997475_6,6.01
:164997475_7,2.34
:164997475_16,9.27
:164997475_17,2.34
:164997475_8,11.86
:164997475_9,15.50
:164997475_10,13.43
:164997475_11,4.75
:164997475_12,9.04
:164997475_13,15.47
:164997475_14,6.44
:164997475_15,2.34
:164997475_18,8.37
:164997475_19,2.34
:164997476_0,9.09
:164997476_1,14.55
:164997476_2,6.10
:164997476_3,2.34
:164997476_16,8.16
:164997476_17,2.34
:164997476_4,9.06
:164997476_5,14.43
:164997476_6,5.93
:164997476_7,2.34
:164997476_18,8.34
:164997476_19,2.34
:164997476_8,9.03
:164997476_9,14.45
:164997476_10,5.83
:164997476_11,2.34
:164997476_20,8.42
:164997476_21,2.34
:164997476_12,9.16
:164997476_13,14.43
:164997476_14,5.91
:164997476_15,2.34
:164997476_22,8.30
:164997476_23,2.34
:164997477_0,9.03
:164997477_1,14.45
:164997477_2,14.22
:164997477_3,4.67
:164997477_4,9.07
:164997477_5,14.44
:164997477_6,5.93
:164997477_7,2.34
:164997477_16,8.30
:164997477_17,2.34
:164997477_8,9.03
:164997477_9,14.42
:164997477_10,14.24
:164997477_11,4.67
:164997477_12,9.12
:164997477_13,14.44
:164997477_14,5.93
:164997477_15,2.34
:164997477_18,8.26
:164997477_19,2.34
:164997478_0,9.10
:164997478_1,14.45
:164997478_2,5.93
:164997478_3,2.34
:164997478_16,8.29
:164997478_17,2.34
:164997478_4,9.03
:164997478_5,14.45
:164997478_6,5.94
:164997478_7,2.34
:164997478_18,8.29
:164997478_19,2.34
:164997478_8,9.10
:164997478_9,14.45
:164997478_10,5.93
:164997478_11,2.34
:164997478_20,8.29
:164997478_21,2.34
:164997478_12,9.03
:164997478_13,14.45
:164997478_14,5.94
:164997478_15,2.34
:164997478_22,8.29
:164997478_23,2.34
:164997479_0,9.03
:164997479_1,14.41
:164997479_2,14.20
:164997479_3,4.67
:164997479_4,9.03
:164997479_5,14.40
:164997479_6,5.93
:164997479_7,2.34
:164997479_16,8.27
:164997479_17,2.34
:164997479_8,9.03
:164997479_9,14.40
:164997479_10,14.20
:164997479_11,4.67
:164997479_12,9.04
:164997479_13,14.40
:164997479_14,5.93
:164997479_15,2.34
:164997479_18,8.26
:164997479_19,2.34
:164997480_0,9.10
:164997480_1,14.44
:164997480_2,14.22
:164997480_3,4.67
:164997480_4,9.03
:164997480_5,14.44
:164997480_6,5.94
:164997480_7,2.34
:164997480_16,8.29
:164997480_17,2.34
:164997480_8,9.10
:164997480_9,14.44
:164997480_10,14.22
:164997480_11,4.67
:164997480_12,9.03
:164997480_13,14.44
:164997480_14,5.94
:164997480_15,2.34
:164997480_18,8.29
:164997480_19,2.34
:164997481_0,9.03
:164997481_1,14.46
:164997481_2,14.24
:164997481_3,4.67
:164997481_4,9.09
:164997481_5,14.45
:164997481_6,5.93
:164997481_7,2.34
:164997481_16,8.31
:164997481_17,2.34
:164997481_8,9.03
:164997481_9,14.44
:164997481_10,14.25
:164997481_11,4.67
:164997481_12,9.13
:164997481_13,14.45
:164997481_14,5.93
:164997481_15,2.34
:164997481_18,8.28
:164997481_19,2.34
:164997482_0,9.03
:164997482_1,14.43
:164997482_2,5.94
:164997482_3,2.34
:164997482_16,8.28
:164997482_17,2.34
:164997482_4,9.08
:164997482_5,14.43
:164997482_6,14.21
:164997482_7,4.67
:164997482_8,9.03
:164997482_9,14.43
:164997482_10,5.94
:164997482_11,2.34
:164997482_18,8.28
:164997482_19,2.34
:164997482_12,9.08
:164997482_13,14.43
:164997482_14,14.21
:164997482_15,4.67
:164997483_0,9.03
:164997483_1,14.42
:164997483_2,14.22
:164997483_3,4.67
:164997483_4,9.05
:164997483_5,14.42
:164997483_6,5.88
:164997483_7,2.34
:164997483_16,8.34
:164997483_17,2.34
:164997483_8,9.12
:164997483_9,14.46
:164997483_10,14.22
:164997483_11,4.67
:164997483_12,9.05
:164997483_13,14.45
:164997483_14,5.99
:164997483_15,2.34
:164997483_18,8.24
:164997483_19,2.34
:164997486_0,9.11
:164997486_1,14.45
:164997486_2,5.79
:164997486_3,2.34
:164997486_16,8.42
:164997486_17,2.34
:164997486_4,9.03
:164997486_5,14.49
:164997486_6,5.92
:164997486_7,2.34
:164997486_18,8.39
:164997486_19,2.34
:164997486_8,9.26
:164997486_9,14.54
:164997486_10,6.07
:164997486_11,2.34
:164997486_20,8.22
:164997486_21,2.34
:164997486_12,9.03
:164997486_13,14.50
:164997486_14,6.00
:164997486_15,2.34
:164997486_22,8.27
:164997486_23,2.34
:165000372_0,5.37
:165000372_1,4.76
:165000374_0,9.05
:165000374_1,12.63
:165000374_2,2.34
:165000374_9,2.34
:165000374_3,10.48
:165000374_4,15.16
:165000374_5,12.24
:165000374_6,12.39
:165000374_7,4.37
:165000374_8,2.34
:165000374_10,8.66
:165000374_11,2.34
:165000381_0,8.97
:165000381_1,11.20
:165000381_2,2.34
:165000381_9,2.34
:165000381_3,9.02
:165000381_4,14.36
:165000381_5,11.71
:165000381_6,11.15
:165000381_7,4.04
:165000381_8,2.34
:165000381_10,7.69
:165000381_11,2.34
:165000382_0,9.11
:165000382_1,11.30
:165000382_2,2.34
:165000382_9,2.34
:165000382_3,9.03
:165000382_4,14.46
:165000382_5,11.84
:165000382_6,11.30
:165000382_7,4.04
:165000382_8,2.34
:165000382_10,7.69
:165000382_11,2.34
:165000383_0,11.42
:165000383_1,3.48
:165000383_6,2.47
:165000383_2,8.05
:165000383_3,10.74
:165000383_4,11.27
:165000383_5,2.34
:165000383_7,2.34
:165003003_0,11.16
:165003003_1,2.34
:165003003_6,2.34
:165003003_2,9.03
:165003003_3,11.74
:165003003_4,11.19
:165003003_5,2.34
:165003003_7,2.34
:165004442_0,9.03
:165004442_1,14.41
:165004442_2,5.91
:165004442_3,2.34
:165004442_16,8.31
:165004442_17,2.34
:165004442_4,9.05
:165004442_5,14.42
:165004442_6,14.20
:165004442_7,4.67
:165004442_8,9.08
:165004442_9,14.43
:165004442_10,5.95
:165004442_11,2.34
:165004442_18,8.26
:165004442_19,2.34
:165004442_12,9.07
:165004442_13,14.46
:165004442_14,14.23
:165004442_15,4.67
:165006025_0,7.46
:165006025_2,7.61
:165006025_3,7.29
:165006025_4,4.67
:165011820_0,9.14
:165011820_1,11.63
:165011820_2,10.45
:165011820_3,2.47
:165011820_6,2.21
:165011820_4,8.91
:165011820_5,2.34
:165011820_7,2.34
:165011823_0,10.68
:165011823_1,15.50
:165011823_2,4.67
:165011823_3,9.09
:165011823_4,14.74
:165011823_5,2.34
:165011823_9,2.34
:165011823_6,14.87
:165011823_7,5.77
:165011823_8,2.34
:165011823_10,9.13
:165011823_11,2.34
:165016619_0,9.04
:165016619_1,14.49
:165016619_2,11.78
:165016619_3,11.25
:165016619_4,3.96
:165016619_5,2.34
:165016619_9,7.86
:165016619_10,2.34
:165016619_6,9.08
:165016619_7,11.34
:165016619_8,2.34
:165016619_11,2.34
:165016621_0,10.22
:165016621_1,4.07
:165016621_2,2.34
:165016621_6,7.69
:165016621_7,2.34
:165016621_3,8.20
:165016621_4,10.16
:165016621_5,2.34
:165016621_8,2.34
:165038248_0,9.13
:165038248_1,15.21
:165038248_2,4.67
:165038248_3,11.08
:165038248_4,14.96
:165038248_5,2.34
:165038248_9,2.34
:165038248_6,15.26
:165038248_7,6.43
:165038248_8,2.34
:165038248_10,9.48
:165038248_11,2.34
:165041334_0,14.45
:165041334_1,5.98
:165041334_2,2.34
:165041334_9,8.23
:165041334_10,2.34
:165041334_3,9.04
:165041334_4,14.21
:165041334_5,4.67
:165041334_6,9.03
:165041334_7,14.42
:165041334_8,2.34
:165041334_11,2.34
:165042095_0,9.09
:165042095_1,14.51
:165042095_2,14.24
:165042095_3,4.67
:165042095_4,9.06
:165042095_5,14.43
:165042095_6,5.97
:165042095_7,2.34
:165042095_16,8.29
:165042095_17,2.34
:165042095_8,9.03
:165042095_9,14.44
:165042095_10,14.22
:165042095_11,4.67
:165042095_12,9.10
:165042095_13,14.41
:165042095_14,5.88
:165042095_15,2.34
:165042095_18,8.32
:165042095_19,2.34
:165042672_0,10.92
:165042672_1,15.55
:165042672_2,15.12
:165042672_3,4.67
:165042672_4,9.07
:165042672_5,15.28
:165042672_6,6.49
:165042672_7,2.34
:165042672_16,8.41
:165042672_17,2.34
:165042672_8,9.75
:165042672_9,14.85
:165042672_10,14.25
:165042672_11,4.67
:165042672_12,9.03
:165042672_13,15.24
:165042672_14,5.97
:165042672_15,2.34
:165042672_18,9.27
:165042672_19,2.34
:165044131_0,9.04
:165044131_1,14.65
:165044131_3,5.18
:165044131_4,2.34
:165044131_18,12.16
:165044131_19,2.34
:165044131_5,10.08
:165044131_6,21.10
:165044131_7,17.02
:165044131_8,4.67
:165044131_9,9.10
:165044131_10,15.16
:165044131_12,5.65
:165044131_13,2.34
:165044131_20,11.43
:165044131_21,2.34
:165044131_14,9.08
:165044131_15,20.93
:165044131_16,17.12
:165044131_17,4.67
:165044132_0,9.04
:165044132_1,15.43
:165044132_3,5.63
:165044132_4,2.34
:165044132_18,12.01
:165044132_19,2.34
:165044132_5,10.17
:165044132_6,21.27
:165044132_7,7.42
:165044132_8,2.34
:165044132_20,9.75
:165044132_21,2.34
:165044132_9,9.04
:165044132_10,15.44
:165044132_12,5.50
:165044132_13,2.34
:165044132_22,12.14
:165044132_23,2.34
:165044132_14,10.38
:165044132_15,21.41
:165044132_16,8.16
:165044132_17,2.34
:165044132_24,9.28
:165044132_25,2.34
:165046607_0,16.82
:165046607_1,7.42
:165046607_2,2.34
:165046607_9,9.05
:165046607_10,2.34
:165046607_3,9.19
:165046607_4,15.87
:165046607_5,4.67
:165046607_6,10.78
:165046607_7,15.37
:165046607_8,2.18
:165046607_11,2.50
:165046611_0,15.22
:165046611_1,6.37
:165046611_2,2.34
:165046611_9,8.97
:165046611_10,2.34
:165046611_3,9.08
:165046611_4,14.89
:165046611_5,4.67
:165046611_6,10.20
:165046611_7,14.77
:165046611_8,2.34
:165046611_11,2.34
:165059846_0,11.22
:165059846_1,2.34
:165059846_6,2.34
:165059846_2,11.27
:165059846_3,2.34
:165059846_7,2.34
:165059846_4,9.03
:165059846_5,11.74
:165059851_0,10.20
:165059851_2,8.57
:165059853_0,9.90
:165059853_1,2.56
:165059853_5,2.11
:165059853_2,9.05
:165059853_3,14.60
:165059858_0,8.95
:165059858_1,13.82
:165059858_2,13.82
:165059858_4,9.58
:165059860_0,9.03
:165059860_1,11.57
:165059860_3,9.40
:165062876_0,11.77
:165062876_1,4.31
:165062876_4,4.74
:165062876_2,9.05
:165062876_3,11.77
:165062877_0,7.32
:165062877_1,8.90
:165062879_0,10.88
:165062879_1,8.94
:165062879_2,8.94
:165062879_3,10.88
:165062880_0,9.04
:165062880_1,11.45
:165062880_2,11.45
:165062880_3,4.29
:165062880_4,4.75
:165062882_0,10.81
:165062882_1,4.05
:165062882_4,4.81
:165062882_2,8.91
:165062882_3,10.81
:165062883_0,9.04
:165062883_1,11.53
:165062883_2,11.53
:165062883_3,4.34
:165062883_4,4.70
:165064561_0,11.16
:165064561_1,4.22
:165064561_4,4.76
:165064561_2,8.97
:165064561_3,11.16
:165064562_0,9.03
:165064562_1,11.72
:165064562_2,11.18
:165064562_3,2.34
:165064562_6,2.34
:165064562_4,11.13
:165064562_5,2.34
:165064562_7,2.34
:165075442_0,9.03
:165075442_1,11.16
:165075442_2,2.34
:165075442_6,2.34
:165075442_3,11.07
:165075442_4,3.91
:165075442_5,2.34
:165075442_7,7.81
:165075442_8,2.34
:165075444_0,9.01
:165075444_1,11.71
:165075444_2,11.14
:165075444_3,2.34
:165075444_6,2.34
:165075444_4,11.22
:165075444_5,2.34
:165075444_7,2.34
:165076777_0,8.95
:165076777_1,10.99
:165076777_2,10.99
:165076777_3,4.13
:165076777_4,4.75
:165076778_0,11.71
:165076778_1,4.39
:165076778_4,4.66
:165076778_2,9.05
:165076778_3,11.71
:165076779_0,9.00
:165076779_1,11.22
:165076779_2,11.24
:165076779_3,4.28
:165076779_4,4.71
:165076780_0,10.51
:165076780_1,8.59
:165076780_2,8.78
:165076780_3,10.51
:165076781_0,9.04
:165076781_1,11.48
:165076781_2,11.48
:165076781_3,4.39
:165076781_4,4.65
:165079819_0,9.06
:165079819_1,11.22
:165079819_2,11.27
:165079819_3,4.32
:165079819_4,4.78
:165080633_0,8.90
:165080633_1,10.93
:165080633_2,10.95
:165080633_3,4.07
:165080633_4,4.71
:165080634_0,8.91
:165080634_1,10.64
:165080634_2,10.64
:165080634_3,4.14
:165080634_4,4.80
:165080635_0,9.09
:165080635_1,11.27
:165080635_2,11.26
:165080635_3,4.43
