edge_id,length
:-5428_49,29.28
:-5428_50,18.78
:-5428_13,8.99
:-5428_14,20.01
:-5428_15,36.02
:-5428_17,37.05
:-5428_18,8.01
:-5428_19,8.68
:-5428_51,26.18
:-5428_52,21.56
:-5428_20,11.23
:-5428_21,27.14
:-5428_22,36.43
:-5428_23,41.07
:-5428_24,38.16
:-5428_25,31.31
:-5428_26,6.64
:-5428_27,21.19
:-5428_28,34.75
:-5428_29,40.98
:-5428_32,14.48
:-5428_33,13.23
:-5428_53,22.33
:-5428_54,18.79
:-5428_34,13.35
:-5428_35,29.68
:-5428_36,34.03
:-5428_37,40.42
:-5428_38,21.78
:-5428_39,16.36
:-5428_55,15.02
:-5428_56,11.92
:-5428_40,6.97
:-5428_41,25.90
:-5428_42,37.45
:-5428_43,37.26
:-5428_44,12.81
:-5428_45,10.50
:-5428_57,25.77
:-5428_58,21.79
:-5430_0,7.59
:-5430_2,5.35
:-5430_3,14.87
:-5430_4,5.35
:-5430_5,14.87
:-5430_7,5.55
:-5432_0,16.35
:-5432_2,5.73
:-5432_8,10.44
:-5432_3,6.89
:-5432_4,17.34
:-5432_5,5.23
:-5432_6,16.33
:-5436_0,9.03
:-5436_1,4.85
:-5436_6,5.24
:-5436_2,5.06
:-5436_3,10.24
:-5436_4,4.98
:-5436_5,9.35
:-5438_0,5.00
:-5438_1,9.16
:-5438_2,8.33
:-5438_3,4.67
:-5438_6,5.08
:-5438_4,5.35
:-5438_5,10.32
:-5456_0,9.99
:-5456_2,5.09
:-5456_8,9.37
:-5456_3,5.24
:-5456_4,13.15
:-5456_5,5.82
:-5456_6,9.73
:-5458_0,9.06
:-5458_1,10.72
:-5458_2,8.38
:-5458_3,13.41
:-5458_4,5.77
:-5458_5,10.24
:-5462_0,12.71
:-5462_1,16.26
:-5462_3,5.47
:-5462_14,9.63
:-5462_4,5.14
:-5462_5,19.42
:-5462_6,7.20
:-5462_15,9.30
:-5462_7,6.21
:-5462_8,17.15
:-5462_10,6.89
:-5462_16,10.92
:-5462_11,5.88
:-5462_12,17.77
:-5462_13,8.41
:-5462_17,10.13
:-5472_0,4.60
:-5472_1,8.23
:-5472_2,4.77
:-5472_3,8.13
:-5472_4,5.24
:-5472_5,3.77
:-5472_6,4.88
:-5488_0,3.54
:-5506_0,3.26
:-5506_1,10.84
:-552_0,9.51
:-552_1,5.27
:-552_6,5.06
:-552_2,5.03
:-552_3,10.36
:-552_4,5.01
:-552_5,9.50
:-5528_0,9.33
:-5528_1,4.94
:-5528_6,5.33
:-5528_2,5.42
:-5528_3,10.75
:-5528_4,5.10
:-5528_5,9.47
:-5530_0,4.91
:-5530_1,9.21
:-5530_2,8.59
:-5530_3,4.90
:-5530_6,4.96
:-5530_4,4.95
:-5530_5,9.93
:-5540_0,0.20
:-5540_1,2.25
:-5540_3,2.25
:-5540_2,0.16
:-5542_0,9.82
:-5542_2,10.15
:-5542_4,6.02
:-5542_5,11.94
:-5548_0,5.03
:-5548_1,15.82
:-5548_3,5.84
:-5548_6,5.11
:-5554_0,6.21
:-5554_1,9.57
:-5554_4,5.08
:-5554_5,22.83
:-5554_6,15.71
:-5554_8,9.53
:-5554_11,3.37
:-5554_12,11.73
:-5562_0,10.64
:-5562_1,13.17
:-5562_2,5.71
:-5562_12,5.71
:-5562_3,5.27
:-5562_4,13.61
:-5562_5,13.39
:-5562_6,8.64
:-5562_7,12.98
:-5562_8,6.02
:-5562_13,8.20
:-5562_9,5.99
:-5562_10,12.18
:-5562_11,13.69
:-558_0,9.54
:-558_1,5.29
:-558_6,5.06
:-558_2,5.04
:-558_3,10.38
:-558_4,5.01
:-558_5,9.51
:-5580_0,6.15
:-5580_1,9.69
:-5580_2,8.90
:-5580_3,5.31
:-5580_6,5.64
:-5580_4,5.04
:-5580_5,10.07
:-5582_0,5.02
:-5582_1,9.53
:-5582_2,10.36
:-5582_3,5.10
:-5582_4,9.54
:-5582_5,5.27
:-5582_12,5.05
:-5582_6,5.01
:-5582_7,9.60
:-5582_8,10.37
:-5582_9,5.04
:-5582_10,9.54
:-5582_11,5.20
:-5582_13,5.20
:-5584_0,5.10
:-5584_1,9.57
:-5584_2,9.72
:-5584_3,5.45
:-5584_6,5.08
:-5584_4,5.05
:-5584_5,10.44
:-5594_0,7.13
:-5594_1,23.45
:-5594_2,17.80
:-5594_4,9.73
:-5594_7,3.31
:-5594_12,11.81
:-5594_8,5.88
:-5594_9,9.66
:-5646_0,5.31
:-5646_1,10.16
:-5646_2,4.96
:-5646_3,9.06
:-5646_4,7.98
:-5646_5,4.57
:-5646_6,4.99
:-5664_0,8.91
:-5664_1,4.84
:-5664_6,5.47
:-5664_2,5.00
:-5664_3,10.04
:-5664_4,5.16
:-5664_5,9.31
:-5690_0,7.08
:-5690_1,9.30
:-5690_2,6.84
:-5690_3,11.40
:-5690_4,5.26
:-5690_5,9.17
:-5696_0,7.12
:-5696_2,7.15
:-5696_3,14.93
:-5696_4,7.15
:-5696_5,14.93
:-5704_0,5.59
:-5704_1,17.53
:-5704_4,18.26
:-5704_7,4.55
:-5704_11,15.54
:-5704_8,9.62
:-5704_9,25.28
:-5728_0,11.77
:-5728_1,14.00
:-5728_2,3.97
:-5728_12,6.17
:-5728_3,4.96
:-5728_4,15.12
:-5728_5,14.82
:-5728_6,10.42
:-5728_7,14.82
:-5728_8,7.59
:-5728_13,9.59
:-5728_9,6.84
:-5728_10,13.20
:-5728_11,15.06
:-5754_0,9.87
:-5754_1,5.61
:-5754_6,6.69
:-5754_2,5.48
:-5754_3,10.76
:-5754_4,6.76
:-5754_5,9.90
:-5780_0,6.42
:-5780_1,4.97
:-5780_2,3.65
:-5780_3,2.70
:-5790_0,5.92
:-5790_1,5.85
:-5812_0,5.26
:-5812_1,9.34
:-5812_3,8.98
:-5812_5,5.25
:-5812_8,9.06
:-5812_6,5.12
:-5812_7,12.36
:-5824_0,8.46
:-5824_1,4.69
:-5824_6,5.12
:-5824_2,5.37
:-5824_3,10.38
:-5824_4,5.02
:-5824_5,9.19
:-5830_0,11.95
:-5830_2,6.21
:-5830_3,4.08
:-5830_14,13.51
:-5830_15,12.45
:-5830_4,5.07
:-5830_5,23.00
:-5830_6,18.20
:-5830_7,10.43
:-5830_8,15.40
:-5830_9,23.93
:-5830_10,6.07
:-5830_11,14.56
:-5830_12,16.49
:-5836_0,8.96
:-5836_1,5.57
:-5836_6,6.63
:-5836_2,5.46
:-5836_3,10.30
:-5836_4,6.95
:-5836_5,9.72
:-5846_0,9.11
:-5846_1,9.33
:-5846_4,5.08
:-5846_7,14.73
:-5848_0,6.03
:-5848_1,14.68
:-5848_2,5.28
:-5848_3,9.61
:-5848_5,9.49
:-5848_7,3.71
:-5848_8,9.22
:-5882_0,8.27
:-5882_1,4.83
:-5882_6,4.87
:-5882_2,4.90
:-5882_3,9.76
:-5882_4,4.87
:-5882_5,9.11
:-5892_0,9.44
:-5892_3,18.69
:-5892_6,9.35
:-5916_0,5.64
:-5916_1,11.35
:-5916_2,11.36
:-5916_3,5.25
:-5916_4,9.79
:-5916_5,4.88
:-5916_12,6.44
:-5916_6,5.28
:-5916_7,10.14
:-5916_8,10.82
:-5916_9,6.71
:-5916_10,10.30
:-5916_11,5.56
:-5916_13,5.24
:-5932_0,5.15
:-5932_1,9.78
:-5932_2,4.89
:-5932_12,5.87
:-5932_3,5.10
:-5932_4,9.72
:-5932_5,10.77
:-5932_6,6.18
:-5932_7,10.15
:-5932_8,5.67
:-5932_13,4.94
:-5932_9,5.07
:-5932_10,10.19
:-5932_11,10.69
:-5936_0,11.91
:-5936_1,13.08
:-5936_2,12.51
:-5936_3,7.87
:-5936_6,10.05
:-5936_4,7.06
:-5936_5,13.59
:-596_0,4.87
:-596_1,8.76
:-596_3,4.92
:-5976_0,5.37
:-5976_1,9.57
:-5976_2,9.66
:-5976_3,5.40
:-5976_6,5.42
:-5976_4,5.12
:-5976_5,10.44
:-5982_0,9.74
:-5982_1,4.03
:-5982_6,6.82
:-5982_2,7.93
:-5982_3,12.00
:-5982_4,5.69
:-5982_5,10.17
:-5992_0,5.05
:-5992_1,10.40
:-5992_2,5.11
:-5992_3,9.55
:-5992_4,9.64
:-5992_5,5.40
:-5992_6,5.12
:-6002_0,5.01
:-6002_1,9.53
:-6002_2,10.35
:-6002_3,5.05
:-6002_4,9.53
:-6002_5,5.28
:-6002_12,5.06
:-6002_6,5.00
:-6002_7,9.53
:-6002_8,10.35
:-6002_9,5.04
:-6002_10,9.53
:-6002_11,5.28
:-6002_13,5.07
:-6030_0,5.07
:-6030_1,9.58
:-6030_2,5.30
:-6030_12,5.27
:-6030_3,5.09
:-6030_4,9.65
:-6030_5,10.34
:-6030_6,5.16
:-6030_7,9.57
:-6030_8,5.11
:-6030_13,5.29
:-6030_9,5.30
:-6030_10,9.96
:-6030_11,10.61
:-6076_0,10.89
:-6076_2,3.09
:-6076_8,10.69
:-6076_3,8.34
:-6076_4,17.94
:-6076_5,5.90
:-6076_6,10.85
:-6084_0,5.05
:-6084_1,15.48
:-6084_3,6.20
:-6084_6,6.21
:-6086_0,5.08
:-6086_1,7.63
:-6086_3,2.61
:-6086_8,8.95
:-6086_4,5.34
:-6086_5,7.63
:-6086_7,3.62
:-6086_9,8.39
:-6108_0,5.21
:-6108_1,10.12
:-6108_4,11.27
:-6108_7,2.45
:-6108_8,12.10
:-6114_0,17.40
:-6114_1,24.20
:-6114_2,23.16
:-6114_3,12.40
:-6114_4,15.18
:-6114_5,15.26
:-6114_13,11.54
:-6114_14,11.59
:-6114_6,7.86
:-6114_7,17.80
:-6114_8,26.79
:-6114_10,12.46
:-6114_11,20.84
:-6114_12,17.31
:-6146_0,5.38
:-6146_1,9.78
:-6146_4,9.78
:-6146_7,1.88
:-6146_8,13.03
:-6168_0,4.79
:-6168_1,4.88
:-6168_2,8.53
:-618_0,1.16
:-618_3,3.52
:-6184_0,5.10
:-6184_1,10.34
:-6184_2,5.35
:-6184_3,9.51
:-6184_4,9.49
:-6184_5,5.37
:-6184_6,5.37
:-6192_0,5.90
:-6192_1,10.88
:-6192_2,5.13
:-6192_3,9.21
:-6192_4,8.17
:-6192_5,4.44
:-6192_6,5.27
:-6212_0,10.39
:-6212_1,5.51
:-6212_6,5.28
:-6212_2,5.13
:-6212_3,10.81
:-6212_4,5.11
:-6212_5,9.80
:-6224_0,9.25
:-6224_2,5.32
:-6224_8,10.30
:-6224_3,5.46
:-6224_4,12.79
:-6224_5,6.66
:-6224_6,9.68
:-6230_0,30.13
:-6230_3,16.86
:-6230_10,29.52
:-6230_4,10.38
:-6230_5,34.68
:-6230_7,31.30
:-6230_8,31.33
:-6232_0,5.06
:-6232_1,5.15
:-6232_2,9.58
:-6234_0,8.97
:-6234_2,1.61
:-6234_4,8.55
:-6234_5,3.46
:-6246_0,4.81
:-6246_1,4.98
:-6246_2,8.01
:-6254_0,5.31
:-6254_1,8.35
:-6254_4,6.32
:-6262_0,5.15
:-6262_1,13.41
:-6262_2,5.38
:-6262_3,9.85
:-6262_5,10.54
:-6262_7,5.10
:-6262_8,8.82
:-6274_0,5.34
:-6274_1,6.55
:-6274_2,5.08
:-6274_3,9.68
:-6274_4,8.09
:-6274_5,6.55
:-6274_6,3.04
:-6274_7,4.92
:-6338_0,14.36
:-6338_1,14.36
:-6350_0,5.19
:-6350_1,10.47
:-6350_2,5.04
:-6350_3,9.44
:-6350_4,9.29
:-6350_5,5.02
:-6350_6,5.21
:-6364_0,6.61
:-6364_1,6.63
:-6370_0,17.79
:-6370_1,17.14
:-6370_2,5.74
:-6370_3,16.10
:-6370_4,11.09
:-6370_5,17.83
:-6382_0,6.28
:-6382_3,5.20
:-6382_4,16.38
:-6382_6,6.24
:-6394_0,9.96
:-6394_1,5.50
:-6394_6,5.07
:-6394_2,5.23
:-6394_3,10.77
:-6394_4,5.11
:-6394_5,9.65
:-640_0,9.45
:-640_1,4.79
:-640_6,5.62
:-640_2,6.02
:-640_3,11.44
:-640_4,5.27
:-640_5,9.60
:-6418_0,20.53
:-6418_3,10.86
:-6418_11,20.21
:-6418_4,7.47
:-6418_5,25.30
:-6418_7,18.13
:-6418_8,19.79
:-6428_0,5.60
:-6428_1,9.57
:-6428_2,9.60
:-6428_3,5.52
:-6428_6,5.52
:-6428_4,5.17
:-6428_5,10.43
:-6430_0,6.81
:-6430_1,12.19
:-6430_2,5.45
:-6430_3,9.77
:-6430_4,9.38
:-6430_5,4.20
:-6430_6,6.31
:-6448_0,9.48
:-6448_3,5.92
:-6448_4,20.79
:-6448_5,5.92
:-6448_7,20.79
:-6448_9,4.99
:-6448_10,4.67
:-6480_0,6.71
:-6480_1,9.89
:-6480_2,9.88
:-6480_3,5.62
:-6480_6,6.64
:-6480_4,5.47
:-6480_5,10.75
:-6482_0,5.61
:-6482_1,6.84
:-6482_2,6.19
:-6482_3,2.18
:-6482_4,6.06
:-6486_0,13.65
:-6486_1,14.62
:-6486_2,13.69
:-6486_3,9.02
:-6486_6,11.21
:-6486_4,7.77
:-6486_5,14.63
:-6494_0,9.74
:-6494_1,5.29
:-6494_6,5.18
:-6494_2,5.31
:-6494_3,10.78
:-6494_4,5.11
:-6494_5,9.59
:-6530_0,9.61
:-6530_2,3.96
:-6530_8,9.04
:-6530_3,5.75
:-6530_4,14.29
:-6530_5,5.21
:-6530_6,9.60
:-6532_0,5.47
:-6532_1,6.56
:-6534_0,4.73
:-6534_1,5.03
:-6534_2,7.37
:-6534_3,5.74
:-6536_0,6.99
:-6536_1,10.22
:-6536_4,10.23
:-6536_7,4.96
:-6536_11,14.11
:-6536_8,5.46
:-6536_9,17.07
:-6562_0,5.94
:-6562_1,5.02
:-6562_2,7.89
:-6562_3,6.12
:-6570_0,5.28
:-6570_1,6.28
:-6570_2,6.35
:-6570_3,3.34
:-6570_4,5.04
:-6574_0,22.46
:-6574_1,31.16
:-6574_4,9.27
:-6574_16,19.00
:-6574_5,6.22
:-6574_6,34.31
:-6574_7,11.50
:-6574_17,20.68
:-6574_8,24.81
:-6574_9,31.30
:-6574_12,7.59
:-6574_18,16.45
:-6574_13,5.66
:-6574_14,35.05
:-6574_15,10.73
:-6574_19,20.92
:-6576_0,9.56
:-6576_1,5.30
:-6576_6,5.06
:-6576_2,5.05
:-6576_3,10.40
:-6576_4,5.02
:-6576_5,9.52
:-6588_0,5.25
:-6588_1,9.89
:-6588_2,10.65
:-6588_3,5.53
:-6588_6,5.53
:-6588_4,5.17
:-6588_5,10.93
:-660_0,5.86
:-660_1,9.57
:-660_3,9.46
:-660_5,4.94
:-660_8,9.50
:-660_6,5.24
:-660_7,12.93
:-6600_0,4.54
:-6600_1,7.97
:-6600_2,4.71
:-6600_3,3.33
:-6600_6,4.64
:-6600_4,4.69
:-6600_5,8.39
:-6606_0,9.31
:-6606_1,5.25
:-6606_6,5.25
:-6606_2,5.04
:-6606_3,10.24
:-6606_4,5.20
:-6606_5,9.44
:-6622_0,6.76
:-6622_1,16.04
:-6622_4,15.54
:-6622_7,6.08
:-6622_11,13.99
:-6622_8,5.19
:-6622_9,19.65
:-6636_0,9.50
:-6636_1,5.19
:-6636_6,5.19
:-6636_2,5.01
:-6636_3,10.32
:-6636_4,5.04
:-6636_5,9.50
:-664_0,5.19
:-664_1,9.68
:-664_2,10.39
:-664_3,5.09
:-664_4,9.73
:-664_5,5.19
:-664_12,5.37
:-664_6,5.66
:-664_7,10.07
:-664_8,10.76
:-664_9,5.10
:-664_10,9.81
:-664_11,5.52
:-664_13,5.12
:-6646_0,5.03
:-6646_1,6.36
:-6646_2,5.16
:-6646_3,9.58
:-6646_4,7.92
:-6646_5,6.36
:-6646_6,3.02
:-6646_7,4.94
:-666_0,9.27
:-666_1,5.09
:-666_6,5.12
:-666_2,5.01
:-666_3,10.25
:-666_4,4.98
:-666_5,9.43
:-6684_0,8.76
:-6684_1,4.42
:-6684_6,5.70
:-6684_2,6.63
:-6684_3,11.81
:-6684_4,5.36
:-6684_5,9.55
:-6690_0,4.90
:-6690_1,3.58
:-6690_3,2.69
:-6690_2,6.21
:-6706_0,9.61
:-6706_2,3.40
:-6706_8,9.57
:-6706_3,6.61
:-6706_4,15.56
:-6706_5,5.44
:-6706_6,9.78
:-6708_0,5.01
:-6708_1,9.52
:-6708_2,10.34
:-6708_3,5.01
:-6708_4,9.51
:-6708_5,5.17
:-6708_12,5.18
:-6708_6,5.08
:-6708_7,9.56
:-6708_8,10.36
:-6708_9,5.01
:-6708_10,9.54
:-6708_11,5.31
:-6708_13,5.05
:-6744_0,15.82
:-6744_2,18.36
:-6744_3,13.06
:-6744_4,16.73
:-6744_5,12.69
:-6744_6,16.96
:-6746_0,5.44
:-6746_1,7.63
:-6746_2,7.63
:-6746_3,2.00
:-6746_4,3.57
:-6750_0,5.83
:-6750_1,10.15
:-6750_2,5.47
:-6750_12,5.24
:-6750_3,5.58
:-6750_4,10.71
:-6750_5,11.24
:-6750_6,5.22
:-6750_7,9.74
:-6750_8,5.09
:-6750_13,5.89
:-6750_9,5.39
:-6750_10,9.92
:-6750_11,10.43
:-6772_0,4.89
:-6772_1,8.57
:-6772_2,6.31
:-6772_3,4.42
:-6772_6,4.68
:-6772_4,4.71
:-6772_5,8.70
:-6774_0,6.44
:-6774_1,6.87
:-6774_2,5.25
:-6774_3,8.10
:-6778_0,9.13
:-6778_2,5.32
:-6778_3,15.60
:-6778_4,5.32
:-6778_5,15.60
:-6778_6,4.97
:-6788_0,5.06
:-6788_1,8.30
:-6788_3,4.86
:-6800_0,5.50
:-6800_1,9.86
:-6800_2,10.63
:-6800_3,5.07
:-6800_4,9.82
:-6800_5,5.42
:-6800_12,5.17
:-6800_6,5.40
:-6800_7,9.78
:-6800_8,10.50
:-6800_9,5.04
:-6800_10,9.82
:-6800_11,5.27
:-6800_13,5.32
:-6802_0,5.05
:-6802_1,9.49
:-6802_2,9.44
:-6802_3,5.06
:-6802_6,5.25
:-6802_4,5.20
:-6802_5,10.55
:-6828_0,8.85
:-6828_1,5.31
:-6828_6,5.90
:-6828_2,5.21
:-6828_3,10.09
:-6828_4,6.00
:-6828_5,9.42
:-6864_0,8.45
:-6864_1,5.13
:-6864_6,5.13
:-6864_2,4.99
:-6864_3,9.80
:-6864_4,5.26
:-6864_5,9.19
:-6874_0,24.81
:-6874_2,25.86
:-6874_3,21.99
:-6874_4,57.51
:-6874_5,15.11
:-6874_6,24.68
:-6928_0,3.12
:-6928_1,1.50
:-6954_0,5.70
:-6954_1,9.09
:-6954_2,6.43
:-6954_3,6.42
:-6960_0,5.00
:-6960_1,9.05
:-6960_4,8.15
:-6960_7,3.76
:-6960_11,12.00
:-6960_8,4.96
:-6960_9,17.05
:-6984_0,9.62
:-6984_1,5.37
:-6984_6,5.05
:-6984_2,5.02
:-6984_3,10.39
:-6984_4,5.04
:-6984_5,9.54
:-6990_0,5.39
:-6990_1,13.69
:-6990_2,5.11
:-6990_3,9.47
:-6990_5,9.35
:-6990_7,4.10
:-6990_8,8.84
:-700_0,5.00
:-700_1,10.32
:-700_2,5.01
:-700_3,9.50
:-700_4,9.50
:-700_5,5.28
:-700_6,5.06
:-7008_0,5.30
:-7008_1,9.42
:-7008_3,9.22
:-7008_5,4.57
:-7008_8,8.96
:-7008_6,5.08
:-7008_7,12.91
:-7014_0,7.23
:-7014_1,14.89
:-7014_2,7.23
:-7014_3,14.89
:-7014_4,7.58
:-702_0,9.45
:-702_1,5.18
:-702_6,5.18
:-702_2,5.01
:-702_3,10.30
:-702_4,5.05
:-702_5,9.48
:-7046_0,5.40
:-7046_1,16.20
:-7046_2,5.40
:-7046_3,16.20
:-7046_7,5.90
:-7046_5,7.90
:-7060_0,8.21
:-7060_1,16.27
:-7060_3,15.45
:-7060_5,6.34
:-7060_8,11.67
:-7060_6,5.33
:-7060_7,16.09
:-7094_0,5.17
:-7094_1,10.07
:-7094_2,4.94
:-7094_3,9.12
:-7094_4,8.23
:-7094_5,4.70
:-7094_6,4.98
:-710_0,7.90
:-710_2,8.28
:-710_3,16.10
:-710_4,8.28
:-710_5,16.10
:-7102_0,5.30
:-7102_1,6.27
:-7102_2,8.50
:-7124_0,7.61
:-7124_2,14.56
:-7124_5,7.67
:-7126_0,5.01
:-7126_1,9.45
:-7126_2,9.36
:-7126_3,5.14
:-7126_6,5.14
:-7126_4,4.99
:-7126_5,10.25
:-7140_0,9.98
:-7140_1,9.87
:-7144_0,6.21
:-7144_2,5.03
:-7144_3,10.85
:-7144_4,6.20
:-7150_0,5.16
:-7150_1,33.23
:-7150_3,5.01
:-7150_6,4.99
:-7168_0,5.13
:-7168_1,10.80
:-7168_2,6.22
:-7168_4,6.22
:-7176_0,5.64
:-7176_1,4.89
:-7176_2,8.75
:-7182_0,5.06
:-7182_1,10.36
:-7182_2,5.19
:-7182_3,9.52
:-7182_4,9.55
:-7182_5,5.29
:-7182_6,5.29
:-7206_0,5.15
:-7206_1,10.60
:-7206_2,5.06
:-7206_3,9.63
:-7206_4,9.96
:-7206_5,5.90
:-7206_6,4.88
:-7212_0,8.39
:-7212_1,5.15
:-7212_6,5.15
:-7212_2,4.99
:-7212_3,9.77
:-7212_4,5.31
:-7212_5,9.17
:-7214_0,8.72
:-7214_1,4.47
:-7214_6,5.59
:-7214_2,6.38
:-7214_3,11.55
:-7214_4,5.30
:-7214_5,9.47
:-7216_0,12.87
:-7216_1,12.96
:-7224_0,8.65
:-7224_2,4.32
:-7224_8,8.86
:-7224_3,5.02
:-7224_4,12.89
:-7224_5,5.22
:-7224_6,9.22
:-7246_0,5.46
:-7246_1,6.59
:-7246_2,5.05
:-7246_3,9.66
:-7246_4,8.02
:-7246_5,6.43
:-7246_6,3.07
:-7246_7,4.93
:-7252_0,4.78
:-7252_1,9.39
:-7252_2,4.79
:-7252_3,8.93
:-7252_4,7.66
:-7252_5,4.70
:-7252_6,4.70
:-7298_0,5.70
:-7298_1,14.11
:-7298_2,5.18
:-7298_3,9.37
:-7298_5,8.93
:-7298_7,3.67
:-7298_8,9.05
:-730_0,4.38
:-730_1,9.52
:-730_6,2.72
:-730_2,5.47
:-730_3,6.32
:-730_4,4.65
:-730_5,6.22
:-7320_0,7.31
:-7320_1,11.23
:-7320_2,11.93
:-7320_3,5.39
:-7320_4,10.98
:-7320_5,6.02
:-7320_12,5.63
:-7320_6,6.92
:-7320_7,10.80
:-7320_8,10.97
:-7320_9,5.16
:-7320_10,11.10
:-7320_11,5.66
:-7320_13,6.04
:-7326_0,2.58
:-7326_1,7.90
:-7346_0,9.53
:-7346_1,5.27
:-7346_6,5.07
:-7346_2,5.05
:-7346_3,10.39
:-7346_4,5.02
:-7346_5,9.51
:-7348_0,7.46
:-7348_1,7.39
:-7348_2,10.62
:-7348_3,7.39
:-736_0,3.02
:-7372_0,9.63
:-7372_1,5.37
:-7372_6,5.02
:-7372_2,5.02
:-7372_3,10.39
:-7372_4,5.02
:-7372_5,9.54
:-7374_0,10.18
:-7374_1,11.52
:-7374_2,10.48
:-7374_3,8.65
:-7374_6,8.79
:-7374_4,6.91
:-7374_5,11.92
:-74_0,5.20
:-74_1,9.58
:-74_2,9.58
:-74_3,4.92
:-74_6,5.52
:-74_4,5.71
:-74_5,11.16
:-7418_0,6.65
:-7418_1,6.84
:-7422_0,5.27
:-7422_2,18.53
:-7422_3,5.69
:-7422_4,8.69
:-7422_5,5.24
:-7422_6,6.61
:-7426_0,4.99
:-7426_1,12.82
:-7426_2,5.06
:-7426_3,9.27
:-7426_5,8.81
:-7426_7,4.28
:-7426_8,8.76
:-7446_0,7.55
:-7446_1,22.49
:-7446_3,5.68
:-7446_4,11.51
:-7446_7,14.36
:-7446_10,3.98
:-7446_11,13.59
:-7468_0,4.18
:-7468_2,3.78
:-7482_0,10.23
:-7482_1,5.88
:-7482_6,5.26
:-7482_2,5.19
:-7482_3,10.75
:-7482_4,5.45
:-7482_5,9.75
:-7490_0,9.67
:-7490_1,5.47
:-7490_6,6.15
:-7490_2,5.31
:-7490_3,10.54
:-7490_4,6.14
:-7490_5,9.69
:-7500_0,6.55
:-7500_2,5.36
:-7506_0,7.10
:-7506_1,12.72
:-7506_2,5.59
:-7506_3,10.09
:-7506_4,10.14
:-7506_5,4.73
:-7506_6,6.25
:-7512_0,5.09
:-7512_1,10.35
:-7512_2,5.30
:-7512_3,9.52
:-7512_4,9.52
:-7512_5,5.34
:-7512_6,5.34
:-752_0,9.46
:-752_1,5.19
:-752_6,5.19
:-752_2,5.01
:-752_3,10.31
:-752_4,5.06
:-752_5,9.49
:-7530_0,5.03
:-7530_1,9.42
:-7530_2,9.24
:-7530_3,5.01
:-7530_6,5.19
:-7530_4,5.17
:-7530_5,10.44
:-7540_0,10.66
:-7540_2,5.09
:-7540_7,9.26
:-7540_3,11.28
:-7540_5,11.96
:-7546_0,10.24
:-7546_2,5.33
:-7546_8,9.69
:-7546_3,5.34
:-7546_4,13.25
:-7546_5,6.19
:-7546_6,9.88
:-756_0,5.10
:-756_1,9.69
:-756_2,10.09
:-756_3,5.65
:-756_6,4.99
:-756_4,5.16
:-756_5,10.74
:-7560_0,7.99
:-7560_1,4.60
:-7560_6,4.97
:-7560_2,5.26
:-7560_3,10.10
:-7560_4,4.95
:-7560_5,9.05
:-76_0,9.13
:-76_1,12.68
:-76_2,11.93
:-76_3,5.50
:-76_4,12.70
:-76_5,6.41
:-76_12,6.86
:-76_6,9.50
:-76_7,12.74
:-76_8,12.74
:-76_9,5.59
:-76_10,12.78
:-76_11,7.46
:-76_13,6.04
:-7626_0,8.56
:-7626_1,4.82
:-7626_6,5.03
:-7626_2,5.12
:-7626_3,10.14
:-7626_4,4.96
:-7626_5,9.21
:-7628_0,9.56
:-7628_1,5.25
:-7628_6,5.10
:-7628_2,5.12
:-7628_3,10.49
:-7628_4,5.04
:-7628_5,9.52
:-7638_0,9.27
:-7638_1,12.65
:-7638_2,5.68
:-7638_12,6.82
:-7638_3,5.53
:-7638_4,12.69
:-7638_5,13.17
:-7638_6,9.21
:-7638_7,12.66
:-7638_8,5.74
:-7638_13,6.90
:-7638_9,5.57
:-7638_10,12.63
:-7638_11,13.18
:-7644_0,9.55
:-7644_1,5.26
:-7644_6,5.09
:-7644_2,5.10
:-7644_3,10.46
:-7644_4,5.03
:-7644_5,9.52
:-7648_0,5.75
:-7648_1,9.53
:-7648_2,9.42
:-7648_3,5.28
:-7648_6,5.87
:-7648_4,5.20
:-7648_5,10.35
:-7652_0,9.71
:-7652_1,5.34
:-7652_6,5.10
:-7652_2,5.17
:-7652_3,10.60
:-7652_4,5.07
:-7652_5,9.57
:-7676_0,10.62
:-7676_3,5.90
:-7676_4,21.56
:-7676_5,5.90
:-7676_7,21.56
:-7676_9,4.87
:-7676_10,5.19
:-7680_0,5.28
:-7680_1,6.01
:-7680_2,5.39
:-7680_3,3.41
:-7680_4,5.07
:-7718_0,5.15
:-7718_1,5.74
:-7718_2,9.41
:-7720_0,5.36
:-7720_1,9.75
:-7720_2,9.76
:-7720_3,4.80
:-7720_6,5.81
:-7720_4,6.29
:-7720_5,11.81
:-7776_0,5.73
:-7776_1,9.48
:-7776_3,9.26
:-7776_5,4.81
:-7776_8,9.39
:-7776_6,5.20
:-7776_7,12.86
:-7778_0,5.05
:-7778_1,10.35
:-7778_2,5.01
:-7778_3,9.46
:-7778_4,9.38
:-7778_5,5.19
:-7778_6,5.08
:-778_0,4.95
:-778_2,18.91
:-778_8,3.37
:-778_3,6.82
:-778_4,10.82
:-778_5,6.97
:-778_6,5.06
:-7784_0,8.74
:-7784_1,2.86
:-78_0,0.10
:-78_3,0.10
:-7806_0,5.45
:-7806_1,9.98
:-7806_2,5.54
:-7806_12,5.54
:-7806_3,5.18
:-7806_4,9.71
:-7806_5,10.65
:-7806_6,5.62
:-7806_7,9.76
